question_idx,question,gold_answer,predicted_answer,em,f1,qa_confidence,top_passage_id,n_gold_passages,hit@1,passage_recall@1,hit@3,passage_recall@3,hit@5,passage_recall@5,hit@10,passage_recall@10,hit@20,passage_recall@20
240,Who was the character in the roster of the Marvel vs. Capcom entry that was ported to the PlayStation 4 in 2016 that represented a video game franchise that has zombies as main antagonists and is the player character of a game released in 1999?,Jill Valentine,,0.0,0.0,0.9947912991046906,6941,228,1.0,0.0043859649122807015,1.0,0.013157894736842105,1.0,0.021929824561403508,1.0,0.043859649122807015,1.0,0.08771929824561403
241,"The screenwriter of the film, which received nominations for Best Screenplay and Best Actor in a Motion Picture - Drama at the 1995 Golden Globes, attended which Michigan university?",Grand Valley State University,,0.0,0.0,0.9834552109241486,1270,27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037037037037037035,1.0,0.07407407407407407
242,NASA launched an Apollo mission a year after the Stonewall Riots. How many collective children did the astronauts onboard that mission have?,8,three,0.0,0.0,0.7881301045417786,19436,228,1.0,0.0043859649122807015,1.0,0.0043859649122807015,1.0,0.0043859649122807015,1.0,0.0043859649122807015,1.0,0.013157894736842105
243,A United States women's national soccer team player scored her first career international goal during the semi-final match of the 2015 FIFA Women's World Cup. This same player scored her second goal the next year. Tell me the difference in attendance between these two games.,"43,518",,0.0,0.0,0.9871057868003845,8673,92,1.0,0.010869565217391304,1.0,0.03260869565217391,1.0,0.05434782608695652,1.0,0.09782608695652174,1.0,0.17391304347826086
244,"Who is the Formula One driver who won their first Driver's Championship in the 46th season, what team did they race for that year, and how many years after that team's first race was it?","Nigel Mansell, Williams Grand Prix Engineering, 15 years",Nigel Mansell,0.0,0.4,0.9777120053768158,28614,349,1.0,0.0028653295128939827,1.0,0.0028653295128939827,1.0,0.0057306590257879654,1.0,0.011461318051575931,1.0,0.025787965616045846
245,"There is only one existing lighthouse with attached living quarters in the ninth-largest US state by area, as of August 1, 2024. This lighthouse is located on the north side of a bay named for which tribe?",The Yaquina Tribe,The Yaquina Bay,0.0,0.5,0.5936798453330994,25603,135,1.0,0.007407407407407408,1.0,0.022222222222222223,1.0,0.037037037037037035,1.0,0.044444444444444446,1.0,0.05185185185185185
246,"Consider the following three people:  1. Edmund, who turned 10 on the day of the Battle of Hastings 2. Edward, who turned 12 on the day that Guy Fawkes was executed 3. Eddie, who turned 14 on the day of the London 2012 Summer Olympics opening ceremony  Who would be oldest: Edmund on the day King Henry I of England died, Edward on the day of the Battle of Naseby, or Eddie on the day Liz Truss announced her resignation as Conservative Party leader?",Edmund,,0.0,0.0,0.9631007313728333,7182,377,1.0,0.002652519893899204,1.0,0.002652519893899204,1.0,0.005305039787798408,1.0,0.005305039787798408,1.0,0.013262599469496022
247,What was the final league position of the football team found in the city where José Loiola won his first World Championship gold medal for the season which began in that same year when he won gold?,15th,,0.0,0.0,0.9582122266292572,65576,5,1.0,0.2,1.0,0.2,1.0,0.2,1.0,0.2,1.0,0.2
248,"Which is bigger based on their maximum average lengths multiplied by their number of legs: an elephant beetle, a brown rhinoceros beetle, or a bee hummingbird?",Elephant beetle,,0.0,0.0,0.9435635507106781,50367,208,1.0,0.004807692307692308,1.0,0.014423076923076924,1.0,0.02403846153846154,1.0,0.04326923076923077,1.0,0.057692307692307696
249,"What is the name of the Japanese man who protested the U.S.'s involvement in the Iraq War, and who has also been awarded multiple times the same award that ""Shrek"" won in 2002, beating ""Jimmy Neutron: Boy Genius""?",Hayao Miyazaki,,0.0,0.0,0.9704321026802063,13867,220,0.0,0.0,0.0,0.0,1.0,0.004545454545454545,1.0,0.004545454545454545,1.0,0.00909090909090909
250,The Sikh empire's capital at the time of the Battle of Sobraon came under the rule of the British Crown in what year?,1858,1858,1.0,1.0,0.8946672081947327,30738,170,1.0,0.0058823529411764705,1.0,0.01764705882352941,1.0,0.023529411764705882,1.0,0.052941176470588235,1.0,0.07058823529411765
251,"I remember reading a book in elementary school that I LOVED and I want to read it to my daughter. The problem is I can't remember the title. I know that when I first read it, it had recently won a Caldecott Medal. I have another memory from around the same time period of watching the Sydney Summer Olympics. All I remember about the plot is that it was based on a true story and set in the winter time. Can you help me remember the title?",Snowflake Bentley,,0.0,0.0,0.9746501743793488,50597,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,What is the name of the town or city of birth of the player who won the men's singles at the US Open on the year after Venus & Serena Williams played each other for the 8th time as pros?,"Omaha, Nebraska",,0.0,0.0,0.9931017160415649,1435,108,1.0,0.009259259259259259,1.0,0.027777777777777776,1.0,0.046296296296296294,1.0,0.07407407407407407,1.0,0.1388888888888889
253,Which fast food chain did the sponsor of the Women's 2018 Volleyball Thailand League acquire rights to in 1987?,Kentucky Fried Chicken,Charoen Pokphand,0.0,0.0,0.9902832806110382,66995,37,1.0,0.02702702702702703,1.0,0.05405405405405406,1.0,0.05405405405405406,1.0,0.10810810810810811,1.0,0.10810810810810811
254,How many calories are in 7 oz. of the fruit given as a present in the musical that won Best Revival of a Musical at the 52nd Annual Tony Awards?,100 calories,,0.0,0.0,0.8296802341938019,73591,96,0.0,0.0,1.0,0.020833333333333332,1.0,0.020833333333333332,1.0,0.020833333333333332,1.0,0.020833333333333332
255,"In the second album of a synthpop-rock band from the county seat city of Utah County, which song has a length of under 3 minutes, not counting any bonus tracks?",Everybody Talks,,0.0,0.0,0.9684641659259796,65687,86,1.0,0.011627906976744186,1.0,0.023255813953488372,1.0,0.023255813953488372,1.0,0.046511627906976744,1.0,0.08139534883720931
256,"The name of which supernova remnant nebula spelled backwards (not including the word ""nubula"") is a homonym for a large sailing ship?","Crab Nebula (""barc"" is a homonym for ""barque"")",,0.0,0.0,0.9833873510360718,40603,17,0.0,0.0,0.0,0.0,1.0,0.058823529411764705,1.0,0.17647058823529413,1.0,0.17647058823529413
257,What award did the arachnologist who discovered several species of pseudoscorpions endemic to Australia receive in 2013? The species he discovered in 1987 belong to the Garypidae family and the Synsphyronus genus.,The Bonnet Award by the International Society of Arachnology,,0.0,0.0,0.9823194146156311,81053,21,1.0,0.047619047619047616,1.0,0.14285714285714285,1.0,0.14285714285714285,1.0,0.14285714285714285,1.0,0.19047619047619047
258,"As of August 2, 2024, what is the title of the most viewed episode in the second most viewed season of the TV show that Zooey Deschanel stars in as a character named ""Jess Day""?","The most viewed episode of the second season (second most viewed) is its first episode, ""Re-Launch"". ",,0.0,0.0,0.9877884089946747,25473,85,0.0,0.0,1.0,0.023529411764705882,1.0,0.047058823529411764,1.0,0.047058823529411764,1.0,0.09411764705882353
259,American author Joan Didion's second fiction novel has a film adaptation. The director of this film is the uncle of a famous pop singer This pop singer once famously sang a song with lyrics describing a combustible-containing device. This song received nominations for Best Pop Solo Performance and Record of the Year at the 54th Annual Grammy Awards. This song was inspired by another book. What is the name of the song and the book that inspired it?,"Firework by Katy Perry was inspired by ""On the Road"" by Jack Kerouac ",,0.0,0.0,0.9787256121635437,5912,186,1.0,0.005376344086021506,1.0,0.005376344086021506,1.0,0.005376344086021506,1.0,0.005376344086021506,1.0,0.005376344086021506
260,"Canadian politician Keir Clark attended a now defunct university college, which shut its doors in 1969. Who served as the first President of its successor institution?",Ronald James Baker,,0.0,0.0,0.8300343453884125,70422,64,1.0,0.015625,1.0,0.015625,1.0,0.015625,1.0,0.03125,1.0,0.03125
261,"As of August 2024, who was president of the United States the last time The Beach Boys topped the chart on the Billboard Hot 100?",Ronald Reagan,,0.0,0.0,0.9795597195625305,23450,354,1.0,0.002824858757062147,1.0,0.002824858757062147,1.0,0.005649717514124294,1.0,0.005649717514124294,1.0,0.005649717514124294
262,"As of August 1, 2024, which NFL players were both league MVP and Super Bowl MVP in the same season?","Bart Starr (66), Terry Bradshaw (78), Joe Montana (89), Emmit Smith (93), Steve Young (94), Kurt Warner (99), and Patrick Mahomes (22).",,0.0,0.0,0.9887425005435944,28087,15,0.0,0.0,0.0,0.0,1.0,0.13333333333333333,1.0,0.26666666666666666,1.0,0.4
263,Who was the wife of the founder of the city where the 2023 Tour De France started?,Violant of Castile,John,0.0,0.0,0.09225485997740179,57884,184,1.0,0.005434782608695652,1.0,0.010869565217391304,1.0,0.010869565217391304,1.0,0.010869565217391304,1.0,0.02717391304347826
264,What was the military rank of the employer of the astronomer who discovered the globular cluster of stars called NGC 6441?,Major General was the rank of Thomas Brisbane.,astronomer,0.0,0.0,0.8782979249954224,21516,41,1.0,0.024390243902439025,1.0,0.04878048780487805,1.0,0.07317073170731707,1.0,0.12195121951219512,1.0,0.14634146341463414
265,"What is the average height of Mount Everest, Mount Thor, Mount Denali and The Matterhorn?",17382 ft.,,0.0,0.0,0.43602146208286285,33280,312,1.0,0.003205128205128205,1.0,0.009615384615384616,1.0,0.009615384615384616,1.0,0.02564102564102564,1.0,0.04807692307692308
266,"How old was the famous composer who taught at the Ospedale della Pietà and was known as ""The Red Priest"" when his first opera premiered? ","Antonio Vivaldi was 35 when his first opera, Ottone in villa, premiered. ",24,0.0,0.0,0.5053543001413345,27367,72,1.0,0.013888888888888888,1.0,0.041666666666666664,1.0,0.06944444444444445,1.0,0.125,1.0,0.16666666666666666
267,"Twenty-three years after the deadliest battle in the US Civil War, who served as governor in the state in which this battle was fought?",Robert E Pattison,,0.0,0.0,0.9785256087779999,70058,115,0.0,0.0,0.0,0.0,1.0,0.008695652173913044,1.0,0.008695652173913044,1.0,0.034782608695652174
268,Which president featured on a U.S. coin in 1972 served the longest as President of the United States of America?,Franklin Delano Roosevelt (12 years).,Franklin Delano Roosevelt,0.0,0.7499999999999999,0.6641279458999634,43923,234,1.0,0.004273504273504274,1.0,0.004273504273504274,1.0,0.004273504273504274,1.0,0.017094017094017096,1.0,0.017094017094017096
269,"Tiny Tina's Wonderlands' developer released a game 10 years prior to Tiny Tina's Wonderlands' release, this game was released on PC and Consoles. What is the name of the central antagonist of that game?",Handsome Jack.,,0.0,0.0,0.9769861698150635,7919,114,1.0,0.008771929824561403,1.0,0.02631578947368421,1.0,0.043859649122807015,1.0,0.08771929824561403,1.0,0.15789473684210525
270,"In 2023, Beavers are known to be the second-largest living rodents. The largest extant rodent species are natively most prevalent in a single continent. What is the largest country in this continent?",Brazil.,,0.0,0.0,0.7604402303695679,77687,215,1.0,0.004651162790697674,1.0,0.009302325581395349,1.0,0.013953488372093023,1.0,0.018604651162790697,1.0,0.027906976744186046
271,Which family duo both made an appearance at the 2017 Billboard Music Awards and starred together on a Disney Channel Original Series?,Miley Cyrus and Billy Ray Cyrus,The Jonas Brothers,0.0,0.0,0.5372138619422913,52941,51,0.0,0.0,0.0,0.0,1.0,0.0196078431372549,1.0,0.0196078431372549,1.0,0.058823529411764705
272,"Two seasons after Demar Derozan was traded to the San Antonio Spurs, who was the leading scorer for the fifth place team in the Western Conference?",Luka Dončić,,0.0,0.0,0.983312726020813,17579,109,1.0,0.009174311926605505,1.0,0.01834862385321101,1.0,0.027522935779816515,1.0,0.03669724770642202,1.0,0.05504587155963303
273,What William Wyler movie debuted the same year that the chairman for the 1982–83 Wolverhampton Wanderers season was born?,Jezebel,,0.0,0.0,0.9837272465229034,85818,96,1.0,0.010416666666666666,1.0,0.03125,1.0,0.041666666666666664,1.0,0.07291666666666667,1.0,0.09375
274,"How many more letters does the name of the city that the director of ""Whiplash"" (2014) was born in have compared the name of the city in which the film first premiered?",2,,0.0,0.0,0.9871061146259308,26539,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.017857142857142856
275,The Brihadeeswarar Temple was built by an Indian emperor. The emperor’s only sister‘s husband is a king of another Dynasty. Name the Dynasty and state how many known kings ruled within that Dynasty.,Bana Kingdom. 10 Kings.,,0.0,0.0,0.9853843152523041,88586,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,"Of the 'Big Four' of Thrash Metal, whose debut full-length was released first?",Metallica,,0.0,0.0,0.9558896720409393,24185,515,1.0,0.001941747572815534,1.0,0.003883495145631068,1.0,0.007766990291262136,1.0,0.017475728155339806,1.0,0.036893203883495145
277,What is the date of the movie directed by Gordon Douglas that featured an American decathlete who was a part of the 1984 Summer Olympic Torch Relay and first African American to light the cauldron?,"April 2, 1961",,0.0,0.0,0.9832532405853271,39519,67,0.0,0.0,1.0,0.014925373134328358,1.0,0.014925373134328358,1.0,0.029850746268656716,1.0,0.05970149253731343
278,A 1986 song by Peter Gabriel shares the name with a tool. What is the name of the tool and how does it look?,"Sledgehammer: A tool with a large, flat, often metal head, attached to a long handle.",Sledgehammer,0.0,0.15384615384615385,0.8714876770973206,13674,150,1.0,0.006666666666666667,1.0,0.02,1.0,0.02,1.0,0.03333333333333333,1.0,0.06666666666666667
279,How old was the author of Dragon Ball when the manga was first released?,29,,0.0,0.0,0.98966184258461,84876,129,0.0,0.0,1.0,0.015503875968992248,1.0,0.031007751937984496,1.0,0.05426356589147287,1.0,0.09302325581395349
